entity_id,time_index_colombia,activepower,totalpowerfactor,relativethdvoltage,v1,v2,v3,activeenergyimport
SmartMeter_SM_B10_ARQ,2026-02-14 13:00:00,7061.876,0.9264,1.88924,124.4076,125.1168,125.22,28180645.6
SmartMeter_SM_B10_ARQ,2026-02-14 14:00:00,8210.204,0.9516,1.7109999999999999,125.1288,125.794,125.9108,28188238.4
SmartMeter_SM_B10_ARQ,2026-02-14 15:00:00,7560.1,0.9624999999999999,1.6640000000000001,125.96125,126.593125,126.355,28197481.375
SmartMeter_SM_B10_ARQ,2026-02-14 16:00:00,7628.191999999999,0.9376000000000001,1.6038400000000002,126.09440000000001,126.3364,126.50040000000001,28203884.4
SmartMeter_SM_B10_ARQ,2026-02-14 17:00:00,6016.879166666667,0.9387500000000001,1.696583333333333,125.18416666666667,125.81041666666665,125.74791666666665,28210855.083333332
SmartMeter_SM_B10_ARQ,2026-02-14 18:00:00,3993.76,0.8944,1.6171200000000001,125.33840000000001,125.84,125.9736,28215705.12
SmartMeter_SM_B10_ARQ,2026-02-14 19:00:00,4446.2,0.8658333333333333,1.5723333333333331,125.6975,125.93958333333335,126.50041666666668,28219920.833333332
SmartMeter_SM_B10_ARQ,2026-02-14 20:00:00,4040.86,0.8887999999999999,1.56896,125.8196,126.4684,126.50319999999999,28224327.44
SmartMeter_SM_B10_ARQ,2026-02-14 21:00:00,4135.583333333333,0.9070833333333334,1.6877083333333334,125.07625,125.71791666666667,125.78625,28228176.5
SmartMeter_SM_B10_ARQ,2026-02-14 22:00:00,3656.344,0.9148000000000001,1.55684,125.3392,126.198,126.02600000000001,28232239.28
SmartMeter_SM_B10_ARQ,2026-02-14 23:00:00,3987.254166666667,0.8925,1.4906666666666666,125.82625,126.36833333333334,126.58833333333332,28235997.416666668
SmartMeter_SM_B10_ARQ,2026-02-15 00:00:00,4156.376,0.8944,1.34532,125.8784,126.5908,126.5768,28240038.72
SmartMeter_SM_B10_ARQ,2026-02-15 01:00:00,3663.85,0.9179166666666667,1.284125,126.10583333333334,127.00958333333334,126.75124999999998,28244136.833333332
SmartMeter_SM_B10_ARQ,2026-02-15 02:00:00,4120.372,0.8848,1.21316,126.18880000000001,126.8036,126.94879999999999,28247951.12
SmartMeter_SM_B10_ARQ,2026-02-15 03:00:00,4154.329166666666,0.8966666666666666,1.1818333333333333,126.42083333333333,127.02416666666666,127.17041666666667,28251951.0
SmartMeter_SM_B10_ARQ,2026-02-15 04:00:00,4467.156,0.8728,1.19604,126.412,126.714,127.146,28256279.92
SmartMeter_SM_B10_ARQ,2026-02-15 05:00:00,4050.9833333333336,0.8891666666666667,1.1559583333333332,124.93583333333333,125.48833333333333,125.70875000000001,28260521.916666668
SmartMeter_SM_B10_ARQ,2026-02-15 06:00:00,4116.18,0.8672,1.1346800000000001,124.5908,124.7932,125.43719999999999,28264684.8
SmartMeter_SM_B10_ARQ,2026-02-15 07:00:00,2987.9208333333336,0.915,1.0920416666666666,124.08291666666668,124.95791666666666,124.83041666666666,28268338.916666668
SmartMeter_SM_B10_ARQ,2026-02-15 08:00:00,2964.6079999999997,0.8628,1.13544,124.0024,124.5376,124.6464,28271184.08
SmartMeter_SM_B10_ARQ,2026-02-15 09:00:00,2948.15,0.8441666666666667,1.171,124.89291666666666,125.44333333333333,125.51916666666666,28274220.75
SmartMeter_SM_B10_ARQ,2026-02-15 10:00:00,2743.9640000000004,0.7888,1.23664,124.28399999999999,124.77040000000001,124.92399999999999,28277081.12
SmartMeter_SM_B10_ARQ,2026-02-15 11:00:00,2578.7374999999997,0.8979166666666667,1.3610416666666667,123.86666666666667,124.86583333333333,124.36666666666667,28279712.0
SmartMeter_SM_B10_ARQ,2026-02-15 12:00:00,3026.870833333333,0.8533333333333334,1.3224166666666666,124.23041666666667,124.75666666666666,124.86083333333333,28282386.083333332
SmartMeter_SM_B10_ARQ,2026-02-15 13:00:00,3631.94,0.9003999999999999,1.34464,125.024,125.75959999999999,125.6788,28285450.56
SmartMeter_SM_B10_ARQ,2026-02-15 14:00:00,3474.2291666666665,0.90375,1.3227083333333334,125.38375,126.18541666666665,126.05666666666667,28289130.916666668
SmartMeter_SM_B10_ARQ,2026-02-15 15:00:00,3576.072,0.9012,1.40964,125.69239999999999,126.37440000000001,126.50200000000001,28292399.68
SmartMeter_SM_B10_ARQ,2026-02-15 16:00:00,3288.5791666666664,0.9008333333333334,1.4570833333333333,125.88,126.72125,126.32916666666667,28295899.916666668
SmartMeter_SM_B10_ARQ,2026-02-15 17:00:00,3999.408,0.8667999999999999,1.4487199999999998,126.2192,126.56040000000002,126.7996,28299561.6
SmartMeter_SM_B10_ARQ,2026-02-15 18:00:00,4592.766666666666,0.8704166666666667,1.4236666666666666,126.07875,126.46916666666668,126.74583333333334,28303837.166666668
SmartMeter_SM_B10_ARQ,2026-02-15 19:00:00,4327.8679999999995,0.9092,1.44284,126.0184,126.8636,126.5984,28308275.44
SmartMeter_SM_B10_ARQ,2026-02-15 20:00:00,4444.895833333333,0.9095833333333334,1.4437083333333334,126.16791666666667,126.8175,126.64958333333334,28312548.0
SmartMeter_SM_B10_ARQ,2026-02-15 21:00:00,4377.420833333334,0.9237500000000001,1.482875,125.36375,126.02208333333334,126.00916666666667,28316806.75
SmartMeter_SM_B10_ARQ,2026-02-15 22:00:00,4444.064,0.9084,1.37,125.6192,126.1708,126.0952,28321134.96
SmartMeter_SM_B10_ARQ,2026-02-15 23:00:00,4099.073913043479,0.9313043478260871,1.2507391304347826,125.80260869565218,126.65739130434783,126.36608695652174,28325261.56521739
SmartMeter_SM_B10_ARQ,2026-02-16 00:00:00,4495.344,0.912,1.21256,125.7316,126.06,126.4164,28329491.36
SmartMeter_SM_B10_ARQ,2026-02-16 01:00:00,4007.1440000000002,0.9256,1.21228,125.86120000000001,126.2428,126.37280000000001,28333572.48
SmartMeter_SM_B10_ARQ,2026-02-16 02:00:00,4091.991666666667,0.9254166666666667,1.188625,125.93541666666665,126.43083333333334,126.6175,28337814.0
SmartMeter_SM_B10_ARQ,2026-02-16 03:00:00,4362.754166666667,0.9116666666666666,1.2325416666666666,125.86333333333333,126.18083333333334,126.41875,28341906.75
SmartMeter_SM_B10_ARQ,2026-02-16 04:00:00,4450.452,0.924,1.296,125.6348,125.9756,126.1408,28346216.48
SmartMeter_SM_B10_ARQ,2026-02-16 05:00:00,7408.044,0.9456,1.5105199999999999,124.37200000000001,124.256,124.7888,28351999.04
SmartMeter_SM_B10_ARQ,2026-02-16 06:00:00,11622.375,0.965,2.0119166666666666,124.38916666666667,123.3125,124.72166666666668,28361948.583333332
