kpi,descripcion,bloque,mes,valor,unidad,estado,umbral_objetivo,umbral_alerta,n_base,fecha_pico,hora_pico,dias_evaluados
KPI-09,ICNO consumo no-op (mensual),9.1,2026-02,22.09,%,SIN_BASE,,,1.0,,,
KPI-09,ICNO consumo no-op (mensual),9.1,2026-03,21.92,%,SIN_BASE,,,2.0,,,
KPI-09,ICNO consumo no-op (mensual),9.1,2026-04,21.77,%,SIN_BASE,,,3.0,,,
KPI-09,ICNO consumo no-op (mensual),9.1,2026-05,20.82,%,OK,22.447874999999996,28.561098648159664,4.0,,,
KPI-09,ICNO consumo no-op (mensual),9.1,2026-06,38.81,%,ALERTA,21.83082,27.582202770068683,5.0,,,
KPI-09,ICNO consumo no-op (mensual),9.2,2026-01,24.91,%,SIN_BASE,,,0.0,,,
KPI-09,ICNO consumo no-op (mensual),9.2,2026-02,20.13,%,SIN_BASE,,,1.0,,,
KPI-09,ICNO consumo no-op (mensual),9.2,2026-03,18.57,%,SIN_BASE,,,2.0,,,
KPI-09,ICNO consumo no-op (mensual),9.2,2026-04,18.82,%,SIN_BASE,,,3.0,,,
KPI-09,ICNO consumo no-op (mensual),9.2,2026-05,14.95,%,OK,19.164975000000002,23.556289299582687,4.0,,,
KPI-09,ICNO consumo no-op (mensual),9.2,2026-06,41.64,%,ALERTA,18.112679999999997,23.07085465631088,5.0,,,
KPI-09,ICNO consumo no-op (mensual),Ecovilla,2026-01,34.49,%,SIN_BASE,,,0.0,,,
KPI-09,ICNO consumo no-op (mensual),Ecovilla,2026-02,24.41,%,SIN_BASE,,,1.0,,,
KPI-09,ICNO consumo no-op (mensual),Ecovilla,2026-03,19.3,%,SIN_BASE,,,2.0,,,
KPI-09,ICNO consumo no-op (mensual),Ecovilla,2026-04,15.5,%,SIN_BASE,,,3.0,,,
KPI-09,ICNO consumo no-op (mensual),Ecovilla,2026-05,12.56,%,OK,21.785249999999998,31.655546761910784,4.0,,,
KPI-09,ICNO consumo no-op (mensual),Ecovilla,2026-06,47.2,%,ALERTA,19.76436,29.878474946349762,5.0,,,
KPI-10,Desbalance tension media (mensual),3,2026-01,0.34900105553047744,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),3,2026-02,0.3543312271105182,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),3,2026-03,0.39313040264861054,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),3,2026-04,0.3645116944991893,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),3,2026-05,0.3462744557736034,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),3,2026-06,0.41554302573858304,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),4,2026-01,0.49652543144576944,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),4,2026-02,0.44730120128372136,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),4,2026-03,0.46306934472738503,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),4,2026-04,0.47684846698033184,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),4,2026-05,0.3855981725558775,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),4,2026-06,0.4337098151683097,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),5,2026-01,0.40131247099969675,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),5,2026-02,0.42967911768764266,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),5,2026-03,0.440697977691275,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),5,2026-04,0.46083525778771667,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),5,2026-05,0.4362037915678624,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),5,2026-06,0.49308629094556405,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),7,2026-01,0.3363429507718566,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),7,2026-02,0.29404746003146237,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),7,2026-03,0.29061600266745286,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),7,2026-04,0.2476247166393412,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),7,2026-05,0.25188524190743783,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),7,2026-06,0.27275781202821336,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),8,2026-01,0.3561112990754842,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),8,2026-02,0.3329667398253573,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),8,2026-03,0.3439325439625246,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),8,2026-04,0.32863586992738425,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),8,2026-05,0.3030435920605431,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),8,2026-06,0.37427476501545925,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),10,2026-01,0.49176043506042555,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),10,2026-02,0.5936912665548053,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),10,2026-03,0.7135966784683581,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),10,2026-04,1.0155376893935033,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),10,2026-05,1.01202760413489,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),10,2026-06,1.0498876756990634,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),12,2026-01,0.3876807935237945,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),12,2026-02,0.31566975617432497,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),12,2026-03,0.3235100484348348,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),12,2026-04,0.32499753415680593,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),12,2026-05,0.2875979364236657,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),12,2026-06,0.35151418713878385,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),15,2026-01,0.2599512591389174,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),15,2026-03,0.34155398892012395,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),15,2026-04,0.3035363142170734,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),15,2026-05,0.31811891658867947,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),15,2026-06,0.3740171018551245,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),17,2026-01,0.5867938231789942,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),17,2026-02,0.45716117864790323,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),17,2026-03,0.4902024481387302,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),17,2026-04,0.4592577287071256,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),17,2026-05,0.43437540354559456,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),17,2026-06,0.48099429274828087,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),18,2026-01,0.31263446325013966,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),18,2026-02,0.2979750018291685,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),18,2026-03,0.3272628452897769,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),18,2026-04,0.3049986093818243,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),18,2026-05,0.2983428658448478,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),18,2026-06,0.37248698813074954,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),9.1,2026-01,0.3163848958684198,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),9.1,2026-02,0.327340920339882,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),9.1,2026-03,0.37892138937397907,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),9.1,2026-04,0.35532255563161164,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),9.1,2026-05,0.3567689347934332,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),9.1,2026-06,0.43096372058802623,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),9.2,2026-01,0.3432236923608764,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),9.2,2026-02,0.3230917939164089,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),9.2,2026-03,0.349132332221577,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),9.2,2026-04,0.3229025922175096,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),9.2,2026-05,0.32729006241299946,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),9.2,2026-06,0.40397599728280603,%,OK,,,,,,
KPI-10,Desbalance tension media (mensual),Ecovilla,2026-01,11.456660696713998,%,ALERTA,,,,,,
KPI-10,Desbalance tension media (mensual),Ecovilla,2026-02,11.311568636330254,%,ALERTA,,,,,,
KPI-10,Desbalance tension media (mensual),Ecovilla,2026-03,11.271498407919472,%,ALERTA,,,,,,
KPI-10,Desbalance tension media (mensual),Ecovilla,2026-04,11.352480542764088,%,ALERTA,,,,,,
KPI-10,Desbalance tension media (mensual),Ecovilla,2026-05,11.276463079763614,%,ALERTA,,,,,,
KPI-10,Desbalance tension media (mensual),Ecovilla,2026-06,11.453905321671328,%,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),3,2026-01,0.9444,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),3,2026-02,0.9392,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),3,2026-03,0.8996638655462185,adimensional,AVISO,,,,,,
KPI-11,Factor potencia min (mensual),3,2026-04,0.9502752293577982,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),3,2026-05,0.8990677966101696,adimensional,AVISO,,,,,,
KPI-11,Factor potencia min (mensual),3,2026-06,0.9593220338983052,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),4,2026-01,0.91,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),4,2026-02,0.8852,adimensional,AVISO,,,,,,
KPI-11,Factor potencia min (mensual),4,2026-03,0.8770833333333333,adimensional,AVISO,,,,,,
KPI-11,Factor potencia min (mensual),4,2026-04,0.8453389830508474,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),4,2026-05,0.8066949152542373,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),4,2026-06,0.9041121495327104,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),5,2026-01,0.974,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),5,2026-02,0.9436,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),5,2026-03,0.9326271186440678,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),5,2026-04,0.9417796610169492,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),5,2026-05,0.93,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),5,2026-06,0.94781512605042,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),7,2026-01,0.8184,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),7,2026-02,0.7748,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),7,2026-03,0.701864406779661,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),7,2026-04,0.7587394957983193,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),7,2026-05,0.7590677966101695,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),7,2026-06,0.7991071428571429,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),8,2026-01,0.0953846153846153,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),8,2026-02,-0.7358333333333333,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),8,2026-03,-0.740593220338983,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),8,2026-04,-0.7216101694915253,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),8,2026-05,-0.7171186440677967,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),8,2026-06,0.3521848739495798,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),10,2026-01,0.8892,adimensional,AVISO,,,,,,
KPI-11,Factor potencia min (mensual),10,2026-02,0.7796000000000001,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),10,2026-03,-0.0404237288135593,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),10,2026-04,0.6085593220338983,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),10,2026-05,0.608813559322034,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),10,2026-06,0.8454621848739495,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),12,2026-01,0.4908333333333333,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),12,2026-02,0.4143478260869564,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),12,2026-03,0.358157894736842,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),12,2026-04,0.3757627118644067,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),12,2026-05,0.3786440677966101,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),12,2026-06,0.405242718446602,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),15,2026-01,0.99,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),15,2026-03,0.9593220338983052,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),15,2026-04,0.9647457627118644,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),15,2026-05,0.9601694915254236,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),15,2026-06,0.9798230088495576,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),17,2026-01,0.9524,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),17,2026-02,0.7279166666666667,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),17,2026-03,0.7220353982300886,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),17,2026-04,0.7435714285714285,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),17,2026-05,0.7205882352941176,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),17,2026-06,0.7607017543859649,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),18,2026-01,0.9188,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),18,2026-02,0.8056,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),18,2026-03,0.9084745762711864,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),18,2026-04,0.8610924369747899,adimensional,AVISO,,,,,,
KPI-11,Factor potencia min (mensual),18,2026-05,0.9157983193277311,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),18,2026-06,0.963529411764706,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),9.1,2026-01,0.9772,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),9.1,2026-02,0.9583333333333334,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),9.1,2026-03,0.9575,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),9.1,2026-04,0.9611764705882352,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),9.1,2026-05,0.9383193277310924,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),9.1,2026-06,0.966990291262136,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),9.2,2026-01,0.9376,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),9.2,2026-02,0.9244,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),9.2,2026-03,0.9263302752293576,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),9.2,2026-04,0.9366666666666666,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),9.2,2026-05,0.89,adimensional,AVISO,,,,,,
KPI-11,Factor potencia min (mensual),9.2,2026-06,0.9384745762711864,adimensional,OK,,,,,,
KPI-11,Factor potencia min (mensual),Ecovilla,2026-01,0.794,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),Ecovilla,2026-02,0.71125,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),Ecovilla,2026-03,0.6938655462184873,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),Ecovilla,2026-04,0.6553846153846153,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),Ecovilla,2026-05,0.6943697478991596,adimensional,ALERTA,,,,,,
KPI-11,Factor potencia min (mensual),Ecovilla,2026-06,0.7264347826086955,adimensional,ALERTA,,,,,,
