entity_id,fecha,KPI03_pico_kw,KPI03_hora_pico,KPI05_CO2_tCO2e,KPI08_LF,KPI09_f4_pct,KPI10_desbalance_pct,KPI11_fp,KPI12_thd_v_pct
SmartMeter_SM_B4_PRIM,2026-03-08,15644.997478991596,21.0,0.025991140841959276,0.7513174375153199,35.1167683441291,0.48506564454087275,0.9422137810135988,1.3762351649384794
SmartMeter_SM_B4_PRIM,2026-03-09,40992.78403361345,8.0,0.050156060556015424,0.5390368774148568,20.81890152817447,0.4073532088708401,0.9516682360050721,1.8582184980561898
SmartMeter_SM_B4_PRIM,2026-03-10,52395.282352941176,8.0,0.0631039841379607,0.5273698181315475,16.027074636558456,0.43560190987684333,0.9569993695149316,2.075350055488425
SmartMeter_SM_B4_PRIM,2026-03-11,51674.24661016949,8.0,0.06254584708563977,0.5303593721329188,16.369772156616015,0.45034054452413064,0.9624014640343779,2.024132644024004
SmartMeter_SM_B4_PRIM,2026-03-12,54814.19579831933,11.0,0.0558805843163509,0.6029671841187828,15.038994699471553,0.41193589283805965,0.9651148494488666,2.09368918998508
SmartMeter_SM_B5_BACH,2026-02-10,68390.66249999999,10.0,0.07840073056660697,0.4984661204054477,11.375855907239064,0.4365652596140664,0.9787437500000001,1.8144049305555556
SmartMeter_SM_B5_BACH,2026-02-11,69932.36666666667,10.0,0.0738525774993596,0.46309785234161954,12.407476827628656,0.4514119000095582,0.9800749999999999,1.7442383333333333
SmartMeter_SM_B5_BACH,2026-02-12,69903.34,11.0,0.07621172078628963,0.4764793276176092,12.136680619122384,0.4218874440981734,0.9825157608695653,1.8198316485507247
SmartMeter_SM_B5_BACH,2026-02-13,68854.11666666667,8.0,0.07565728271358495,0.4800219927980968,12.312631623162588,0.45254064989446136,0.98094586352657,1.8304097886473432
SmartMeter_SM_B5_BACH,2026-02-14,22153.11666666667,8.0,0.03361568209094651,0.6712494616592279,22.376923458628283,0.46501206104015286,0.9714594907407408,1.5358252546296296
SmartMeter_SM_B5_BACH,2026-02-15,21196.26,19.0,0.026367295912479945,0.551988322140583,27.55055093625039,0.5045999164923635,0.9639569444444444,1.1794706250000002
SmartMeter_SM_B5_BACH,2026-02-16,63025.9,10.0,0.07030244633435959,0.4851835071199125,12.141348458009727,0.4199852148371497,0.9821881944444444,1.6777879861111111
